,date,value
1007,2016-01-18,1089.2
1008,2016-01-15,1093.75
1009,2016-01-14,1088.4
1010,2016-01-13,1088.15
1011,2016-01-12,1085.4
1012,2016-01-11,1100.75
1013,2016-01-08,1101.85
1014,2016-01-07,1106.35
1015,2016-01-06,1091.4
1016,2016-01-05,1077.0
1017,2016-01-04,1082.25
1018,2015-12-31,
1019,2015-12-30,1060.0
1020,2015-12-29,1070.1
1021,2015-12-24,
1022,2015-12-23,1068.25
1023,2015-12-22,1074.9
1024,2015-12-21,1078.75
1025,2015-12-18,1062.5
1026,2015-12-17,1049.4
1027,2015-12-16,1075.25
1028,2015-12-15,1061.5
1029,2015-12-14,1068.25
1030,2015-12-11,1072.5
1031,2015-12-10,1071.0
1032,2015-12-09,1081.0
1033,2015-12-08,1072.1
1034,2015-12-07,1075.8
1035,2015-12-04,1079.25
1036,2015-12-03,1055.45
1037,2015-12-02,1055.4
1038,2015-12-01,1065.4
1039,2015-11-30,1061.9
1040,2015-11-27,1057.4
1041,2015-11-26,1071.0
1042,2015-11-25,1068.0
1043,2015-11-24,1076.4
1044,2015-11-23,1070.5
1045,2015-11-20,1081.75
1046,2015-11-19,1082.6
1047,2015-11-18,1067.75
1048,2015-11-17,1079.2
1049,2015-11-16,1084.75
1050,2015-11-13,1081.5
1051,2015-11-12,1087.4
1052,2015-11-11,1085.9
1053,2015-11-10,1087.1
1054,2015-11-09,1089.6
1055,2015-11-06,1088.9
1056,2015-11-05,1106.3
1057,2015-11-04,1114.7
1058,2015-11-03,1123.1
1059,2015-11-02,1134.0
1060,2015-10-30,1142.35
1061,2015-10-29,1148.6
1062,2015-10-28,1179.6
1063,2015-10-27,1165.7
1064,2015-10-26,1166.4
1065,2015-10-23,1161.25
1066,2015-10-22,1167.0
1067,2015-10-21,1167.1
1068,2015-10-20,1177.75
1069,2015-10-19,1175.4
1070,2015-10-16,1180.85
1071,2015-10-15,1184.25
1072,2015-10-14,1173.9
1073,2015-10-13,1165.2
1074,2015-10-12,1164.9
1075,2015-10-09,1151.55
1076,2015-10-08,1140.0
1077,2015-10-07,1144.6
1078,2015-10-06,1147.5
1079,2015-10-05,1139.75
1080,2015-10-02,1140.75
1081,2015-10-01,1119.0
1082,2015-09-30,1114.0
1083,2015-09-29,1132.1
1084,2015-09-28,1131.05
1085,2015-09-25,1146.65
1086,2015-09-24,1154.5
1087,2015-09-23,1131.35
1088,2015-09-22,1122.9
1089,2015-09-21,1133.25
1090,2015-09-18,1141.5
1091,2015-09-17,1117.5
1092,2015-09-16,1117.6
1093,2015-09-15,1105.95
1094,2015-09-14,1104.8
1095,2015-09-11,1100.25
1096,2015-09-10,1109.5
1097,2015-09-09,1109.85
1098,2015-09-08,1121.15
1099,2015-09-07,1119.5
1100,2015-09-04,1118.25
1101,2015-09-03,1128.0
1102,2015-09-02,1137.75
1103,2015-09-01,1142.3
1104,2015-08-28,1135.0
1105,2015-08-27,1119.0
1106,2015-08-26,1120.75
1107,2015-08-25,1137.5
1108,2015-08-24,1166.5
1109,2015-08-21,1156.5
1110,2015-08-20,1147.7
1111,2015-08-19,1126.15
1112,2015-08-18,1111.45
1113,2015-08-17,1118.8
1114,2015-08-14,1118.25
1115,2015-08-13,1116.75
1116,2015-08-12,1119.0
1117,2015-08-11,1108.25
1118,2015-08-10,1097.0
1119,2015-08-07,1093.5
1120,2015-08-06,1089.75
1121,2015-08-05,1085.1
1122,2015-08-04,1090.65
1123,2015-08-03,1091.9
1124,2015-07-31,1098.4
1125,2015-07-30,1087.5
1126,2015-07-29,1090.25
1127,2015-07-28,1096.2
1128,2015-07-27,1100.0
1129,2015-07-24,1080.8
1130,2015-07-23,1097.4
1131,2015-07-22,1088.6
1132,2015-07-21,1105.6
1133,2015-07-20,1104.6
1134,2015-07-17,1132.8
1135,2015-07-16,1144.4
1136,2015-07-15,1147.4
1137,2015-07-14,1157.4
1138,2015-07-13,1154.0
1139,2015-07-10,1159.3
1140,2015-07-09,1164.25
1141,2015-07-08,1158.5
1142,2015-07-07,1156.25
1143,2015-07-06,1166.0
1144,2015-07-03,1167.95
1145,2015-07-02,1165.25
1146,2015-07-01,1168.0
1147,2015-06-30,1171.0
1148,2015-06-29,1176.0
1149,2015-06-26,1170.5
1150,2015-06-25,1172.65
1151,2015-06-24,1173.75
1152,2015-06-23,1178.0
1153,2015-06-22,1185.5
1154,2015-06-19,1203.4
1155,2015-06-18,1201.85
1156,2015-06-17,1178.0
1157,2015-06-16,1177.75
1158,2015-06-15,1181.4
1159,2015-06-12,1182.8
1160,2015-06-11,1178.5
1161,2015-06-10,1188.5
1162,2015-06-09,1177.4
1163,2015-06-08,1172.8
1164,2015-06-05,1164.6
1165,2015-06-04,1176.0
1166,2015-06-03,1190.0
1167,2015-06-02,1192.8
1168,2015-06-01,1199.9
1169,2015-05-29,1191.4
1170,2015-05-28,1185.0
1171,2015-05-27,1185.85
1172,2015-05-26,1185.4
1173,2015-05-22,1204.1
1174,2015-05-21,1205.0
1175,2015-05-20,1210.5
1176,2015-05-19,1214.3
1177,2015-05-18,1223.5
1178,2015-05-15,1220.5
1179,2015-05-14,1225.0
1180,2015-05-13,1210.5
1181,2015-05-12,1191.5
1182,2015-05-11,1189.25
1183,2015-05-08,1186.0
1184,2015-05-07,1187.0
1185,2015-05-06,1194.25
1186,2015-05-05,1197.0
1187,2015-05-01,1175.95
1188,2015-04-30,1180.25
1189,2015-04-29,1209.0
1190,2015-04-28,1209.0
1191,2015-04-27,1200.0
1192,2015-04-24,1183.0
1193,2015-04-23,1185.75
1194,2015-04-22,1189.25
1195,2015-04-21,1195.3
1196,2015-04-20,1196.5
1197,2015-04-17,1203.35
1198,2015-04-16,1204.35
1199,2015-04-15,1192.9
1200,2015-04-14,1194.75
1201,2015-04-13,1198.9
1202,2015-04-10,1207.35
1203,2015-04-09,1194.8
1204,2015-04-08,1207.25
1205,2015-04-07,1211.0
1206,2015-04-02,1198.5
1207,2015-04-01,1197.0
1208,2015-03-31,1187.0
1209,2015-03-30,1185.5
1210,2015-03-27,1195.75
1211,2015-03-26,1203.15
1212,2015-03-25,1195.6
1213,2015-03-24,1191.5
1214,2015-03-23,1186.25
1215,2015-03-20,1183.1
1216,2015-03-19,1166.0
1217,2015-03-18,1147.25
1218,2015-03-17,1150.75
1219,2015-03-16,1150.75
1220,2015-03-13,1152.0
1221,2015-03-12,1152.25
1222,2015-03-11,1150.0
1223,2015-03-10,1162.0
1224,2015-03-09,1168.5
1225,2015-03-06,1175.75
1226,2015-03-05,1202.0
1227,2015-03-04,1199.5
1228,2015-03-03,1212.75
1229,2015-03-02,1212.5
1230,2015-02-27,1214.0
1231,2015-02-26,1208.25
1232,2015-02-25,1204.75
1233,2015-02-24,1192.5
1234,2015-02-23,1204.5
1235,2015-02-20,1208.25
1236,2015-02-19,1209.5
1237,2015-02-18,1206.0
1238,2015-02-17,1209.5
1239,2015-02-16,1229.25
1240,2015-02-13,1232.5
1241,2015-02-12,1222.5
1242,2015-02-11,1223.75
1243,2015-02-10,1234.5
1244,2015-02-09,1238.5
1245,2015-02-06,1241.0
1246,2015-02-05,1259.25
1247,2015-02-04,1268.5
1248,2015-02-03,1264.25
1249,2015-02-02,1272.5
1250,2015-01-30,1260.25
1251,2015-01-29,1268.75
1252,2015-01-28,1288.0
1253,2015-01-27,1288.5
1254,2015-01-26,1281.25
1255,2015-01-23,1294.75
1256,2015-01-22,1295.75
1257,2015-01-21,1293.5
1258,2015-01-20,1288.75
1259,2015-01-19,1273.75
1260,2015-01-16,1277.5
1261,2015-01-15,1259.0
1262,2015-01-14,1235.0
1263,2015-01-13,1231.5
1264,2015-01-12,1226.5
1265,2015-01-09,1217.75
1266,2015-01-08,1215.5
1267,2015-01-07,1210.5
1268,2015-01-06,1210.25
1269,2015-01-05,1200.0
1270,2015-01-02,1172.0
